District,Type_of_sl,LU_2010,LU_2018,POINT_X,POINT_Y,Rainfall(mm),Normal(mm)
8,1,4,4,76.714898,10.514844,2135.0,1254.2
8,1,10,10,76.668367,10.454784,2135.0,1254.2
8,3,10,10,76.596873,11.073514,2135.0,1254.2
8,1,10,10,76.580602,11.045365,2135.0,1254.2
8,1,10,10,76.58101,11.047615,2135.0,1254.2
8,1,10,10,76.571908,10.956021,2135.0,1254.2
8,1,10,10,76.51381,10.625904,2135.0,1254.2
8,1,10,10,76.664179,10.450814,2135.0,1254.2
8,1,10,10,76.67035,10.456635,2135.0,1254.2
8,1,10,10,76.66926,10.4563,2135.0,1254.2
8,1,10,10,76.664768,10.457749,2135.0,1254.2
8,1,10,10,76.66986,10.453812,2135.0,1254.2
8,1,10,10,76.669093,10.45312,2135.0,1254.2
8,1,10,10,76.668552,10.45275,2135.0,1254.2
8,1,10,10,76.668505,10.45264,2135.0,1254.2
8,1,10,10,76.666232,10.451523,2135.0,1254.2
8,1,16,10,76.714267,10.516013,2135.0,1254.2
8,1,16,10,76.714842,10.516318,2135.0,1254.2
8,3,11,11,76.771557,10.8611,2135.0,1254.2
8,1,12,12,76.5913,10.97755,2135.0,1254.2
8,1,13,13,76.453408,10.855047,2135.0,1254.2
8,1,13,13,76.458106,10.854766,2135.0,1254.2
8,1,13,13,76.439923,11.042926,2135.0,1254.2
8,1,13,13,76.523822,10.513337,2135.0,1254.2
8,1,13,13,76.565078,10.467801,2135.0,1254.2
8,1,14,14,76.689979,10.479282,2135.0,1254.2
8,1,14,14,76.770621,10.559954,2135.0,1254.2
8,3,14,14,76.663864,10.541865,2135.0,1254.2
8,3,14,14,76.824232,10.529849,2135.0,1254.2
8,3,14,14,76.822207,10.52938,2135.0,1254.2
8,1,14,14,76.645968,10.526961,2135.0,1254.2
8,1,14,14,76.780486,10.526935,2135.0,1254.2
8,1,14,14,76.780059,10.526762,2135.0,1254.2
8,1,14,14,76.778012,10.525004,2135.0,1254.2
8,1,14,14,76.646863,10.525474,2135.0,1254.2
8,1,14,14,76.819753,10.521665,2135.0,1254.2
8,1,14,14,76.752947,10.499518,2135.0,1254.2
8,1,14,14,76.509988,10.494698,2135.0,1254.2
8,1,14,14,76.5691,10.488963,2135.0,1254.2
8,1,14,14,76.568993,10.485647,2135.0,1254.2
8,1,14,14,76.646596,10.41869,2135.0,1254.2
8,3,14,14,76.637233,10.422706,2135.0,1254.2
8,1,14,14,76.676561,10.439038,2135.0,1254.2
8,3,14,14,76.662978,10.440503,2135.0,1254.2
8,1,14,14,76.623583,10.450301,2135.0,1254.2
8,3,14,14,76.646515,10.454714,2135.0,1254.2
8,1,14,14,76.603422,10.457545,2135.0,1254.2
8,1,14,14,76.634354,10.459645,2135.0,1254.2
8,1,14,14,76.633763,10.46245,2135.0,1254.2
8,1,14,14,76.633736,10.45971,2135.0,1254.2
8,1,14,14,76.639481,10.460621,2135.0,1254.2
8,1,14,14,76.630279,10.466221,2135.0,1254.2
8,1,14,14,76.650243,10.468423,2135.0,1254.2
8,3,14,14,76.567741,10.476257,2135.0,1254.2
8,1,14,14,76.658862,10.476451,2135.0,1254.2
8,1,14,14,76.65577,10.486146,2135.0,1254.2
8,1,14,14,76.715411,10.492765,2135.0,1254.2
8,1,14,14,76.603616,10.493211,2135.0,1254.2
8,1,14,14,76.724292,10.50015,2135.0,1254.2
8,1,14,14,76.72614,10.508976,2135.0,1254.2
8,1,14,14,76.586743,10.501626,2135.0,1254.2
8,1,14,14,76.626272,10.502586,2135.0,1254.2
8,1,14,14,76.463561,10.504611,2135.0,1254.2
8,1,14,14,76.619965,10.510877,2135.0,1254.2
8,1,14,14,76.590862,10.511954,2135.0,1254.2
8,1,14,14,76.621939,10.516772,2135.0,1254.2
8,1,14,14,76.625694,10.514395,2135.0,1254.2
8,1,14,14,76.600422,10.514843,2135.0,1254.2
8,1,14,14,76.617633,10.519593,2135.0,1254.2
8,1,14,14,76.61644,10.521023,2135.0,1254.2
8,1,14,14,76.775644,10.521433,2135.0,1254.2
8,1,14,14,76.733525,10.523155,2135.0,1254.2
8,3,14,14,76.6153,10.523949,2135.0,1254.2
8,1,14,14,76.613466,10.524464,2135.0,1254.2
8,1,14,14,76.644189,10.528544,2135.0,1254.2
8,1,14,14,76.655423,10.527325,2135.0,1254.2
8,1,14,14,76.652947,10.523687,2135.0,1254.2
8,1,14,14,76.655064,10.522511,2135.0,1254.2
8,3,14,14,76.656044,10.52558,2135.0,1254.2
8,1,14,14,76.641169,10.522528,2135.0,1254.2
8,1,14,14,76.637341,10.526415,2135.0,1254.2
8,1,14,14,76.640053,10.52679,2135.0,1254.2
8,1,14,14,76.644061,10.533334,2135.0,1254.2
8,1,14,14,76.641227,10.533393,2135.0,1254.2
8,1,14,14,76.614114,10.535586,2135.0,1254.2
8,1,14,14,76.659198,10.539439,2135.0,1254.2
8,1,14,14,76.720515,10.541835,2135.0,1254.2
8,1,14,14,76.650371,10.543184,2135.0,1254.2
8,1,14,14,76.646142,10.546509,2135.0,1254.2
8,1,14,14,76.73396,10.545423,2135.0,1254.2
8,1,14,14,76.732549,10.544325,2135.0,1254.2
8,1,14,14,76.736198,10.546773,2135.0,1254.2
8,1,14,14,76.735255,10.545649,2135.0,1254.2
8,3,14,14,76.730738,10.543195,2135.0,1254.2
8,1,14,14,76.728737,10.547477,2135.0,1254.2
8,1,14,14,76.743931,10.544534,2135.0,1254.2
8,1,14,14,76.744511,10.546769,2135.0,1254.2
8,1,14,14,76.743661,10.542596,2135.0,1254.2
8,1,14,14,76.675466,10.548207,2135.0,1254.2
8,1,14,14,76.675533,10.547061,2135.0,1254.2
8,1,14,14,76.805017,10.549104,2135.0,1254.2
8,1,14,14,76.800423,10.549745,2135.0,1254.2
8,1,14,14,76.787845,10.553249,2135.0,1254.2
8,1,14,14,76.787233,10.556549,2135.0,1254.2
8,1,14,14,76.651064,10.554846,2135.0,1254.2
8,1,14,14,76.675543,10.561779,2135.0,1254.2
8,1,14,14,76.669958,10.561504,2135.0,1254.2
8,1,14,14,76.668382,10.561655,2135.0,1254.2
8,1,14,14,76.746078,10.56226,2135.0,1254.2
8,1,14,14,76.678821,10.560627,2135.0,1254.2
8,1,14,14,76.652504,10.562316,2135.0,1254.2
8,1,14,14,76.644491,10.562937,2135.0,1254.2
8,1,14,14,76.688579,10.561779,2135.0,1254.2
8,1,14,14,76.696436,10.566479,2135.0,1254.2
8,1,14,14,76.741244,10.830912,2135.0,1254.2
8,1,14,14,76.761938,10.834606,2135.0,1254.2
8,1,14,14,76.772124,10.836139,2135.0,1254.2
8,3,14,14,76.741037,10.841559,2135.0,1254.2
8,1,14,14,76.761638,10.845038,2135.0,1254.2
8,1,14,14,76.774864,10.848047,2135.0,1254.2
8,1,14,14,76.739011,10.846366,2135.0,1254.2
8,1,14,14,76.778499,10.849977,2135.0,1254.2
8,3,14,14,76.76209,10.85108,2135.0,1254.2
8,1,14,14,76.763693,10.85078,2135.0,1254.2
8,1,14,14,76.760387,10.851685,2135.0,1254.2
8,1,14,14,76.757411,10.850781,2135.0,1254.2
8,1,14,14,76.7565,10.850889,2135.0,1254.2
8,1,14,14,76.778651,10.852667,2135.0,1254.2
8,1,14,14,76.777837,10.851528,2135.0,1254.2
8,1,14,14,76.743523,10.852795,2135.0,1254.2
8,1,14,14,76.744844,10.854482,2135.0,1254.2
8,1,14,14,76.741822,10.850355,2135.0,1254.2
8,1,14,14,76.742844,10.853666,2135.0,1254.2
8,1,14,14,76.741797,10.853588,2135.0,1254.2
8,1,14,14,76.737989,10.853598,2135.0,1254.2
8,1,14,14,76.760229,10.855849,2135.0,1254.2
8,1,14,14,76.760206,10.854844,2135.0,1254.2
8,1,14,14,76.737183,10.86035,2135.0,1254.2
8,1,14,14,76.75224,10.855967,2135.0,1254.2
8,3,14,14,76.750822,10.856108,2135.0,1254.2
8,1,14,14,76.762331,10.856989,2135.0,1254.2
8,1,14,14,76.763346,10.85757,2135.0,1254.2
8,1,14,14,76.748115,10.857014,2135.0,1254.2
8,1,14,14,76.748739,10.856909,2135.0,1254.2
8,1,14,14,76.757201,10.857616,2135.0,1254.2
8,3,14,14,76.780162,10.858039,2135.0,1254.2
8,3,14,14,76.777577,10.859157,2135.0,1254.2
8,1,14,14,76.783047,10.859653,2135.0,1254.2
8,1,14,14,76.748512,10.85977,2135.0,1254.2
8,1,14,14,76.758589,10.859862,2135.0,1254.2
8,3,14,14,76.759415,10.862219,2135.0,1254.2
8,1,14,14,76.755067,10.861334,2135.0,1254.2
8,3,14,14,76.771484,10.861477,2135.0,1254.2
8,3,14,14,76.771934,10.861632,2135.0,1254.2
8,3,14,14,76.629004,10.866616,2135.0,1254.2
8,3,14,14,76.625864,10.865949,2135.0,1254.2
8,3,14,14,76.628745,10.866347,2135.0,1254.2
8,3,14,14,76.632311,10.869422,2135.0,1254.2
8,3,14,14,76.628156,10.86598,2135.0,1254.2
8,3,14,14,76.626763,10.868585,2135.0,1254.2
8,1,14,14,76.621583,10.869458,2135.0,1254.2
8,3,14,14,76.626095,10.877054,2135.0,1254.2
8,3,14,14,76.614589,10.880682,2135.0,1254.2
8,1,14,14,76.616934,10.889745,2135.0,1254.2
8,1,14,14,76.618928,10.892772,2135.0,1254.2
8,1,14,14,76.625528,10.905136,2135.0,1254.2
8,3,14,14,76.633891,10.903342,2135.0,1254.2
8,3,14,14,76.628169,10.919284,2135.0,1254.2
8,3,14,14,76.640806,10.921877,2135.0,1254.2
8,3,14,14,76.63697,10.92274,2135.0,1254.2
8,1,14,14,76.619843,10.921065,2135.0,1254.2
8,1,14,14,76.619547,10.922306,2135.0,1254.2
8,1,14,14,76.619219,10.922318,2135.0,1254.2
8,1,14,14,76.618633,10.924711,2135.0,1254.2
8,1,14,14,76.628866,10.928349,2135.0,1254.2
8,1,14,14,76.623329,10.930603,2135.0,1254.2
8,1,14,14,76.625096,10.931797,2135.0,1254.2
8,1,14,14,76.626258,10.931001,2135.0,1254.2
8,1,14,14,76.658096,10.931887,2135.0,1254.2
8,1,14,14,76.630461,10.934436,2135.0,1254.2
8,1,14,14,76.631025,10.934455,2135.0,1254.2
8,1,14,14,76.61425,10.937379,2135.0,1254.2
8,1,14,14,76.608396,10.960583,2135.0,1254.2
8,3,14,14,76.614651,10.964242,2135.0,1254.2
8,3,14,14,76.612173,10.966345,2135.0,1254.2
8,1,14,14,76.581968,10.974209,2135.0,1254.2
8,3,14,14,76.660374,10.985848,2135.0,1254.2
8,1,14,14,76.477568,11.036916,2135.0,1254.2
8,3,14,14,76.476971,11.080703,2135.0,1254.2
8,1,14,14,76.466789,11.084656,2135.0,1254.2
8,1,14,14,76.449675,11.088047,2135.0,1254.2
8,1,14,14,76.454309,11.08583,2135.0,1254.2
8,1,14,14,76.413536,11.094347,2135.0,1254.2
8,1,14,14,76.404788,11.097203,2135.0,1254.2
8,1,14,14,76.410623,11.095593,2135.0,1254.2
8,1,14,14,76.410844,11.095931,2135.0,1254.2
8,1,14,14,76.411651,11.097438,2135.0,1254.2
8,1,14,14,76.408607,11.098837,2135.0,1254.2
8,1,14,14,76.405003,11.090274,2135.0,1254.2
8,1,14,14,76.406884,11.088959,2135.0,1254.2
8,1,14,14,76.407495,11.089998,2135.0,1254.2
8,1,14,14,76.402756,11.086192,2135.0,1254.2
8,1,14,14,76.40187,11.085444,2135.0,1254.2
8,1,14,14,76.441631,11.087697,2135.0,1254.2
8,3,14,14,76.474863,11.089818,2135.0,1254.2
8,3,14,14,76.474989,11.08848,2135.0,1254.2
8,1,14,14,76.469778,11.090066,2135.0,1254.2
8,1,14,14,76.468754,11.090099,2135.0,1254.2
8,1,14,14,76.471283,11.088357,2135.0,1254.2
8,1,14,14,76.470561,11.089206,2135.0,1254.2
8,1,14,14,76.38297,11.089261,2135.0,1254.2
8,1,14,14,76.483447,11.092922,2135.0,1254.2
8,1,14,14,76.48357,11.091904,2135.0,1254.2
8,1,14,14,76.48021,11.091035,2135.0,1254.2
8,1,14,14,76.47941,11.093397,2135.0,1254.2
8,1,14,14,76.478877,11.093268,2135.0,1254.2
8,1,14,14,76.458613,11.090639,2135.0,1254.2
8,1,14,14,76.459474,11.090346,2135.0,1254.2
8,1,14,14,76.47221,11.09497,2135.0,1254.2
8,1,14,14,76.464455,11.09547,2135.0,1254.2
8,1,14,14,76.466176,11.093286,2135.0,1254.2
8,1,14,14,76.464462,11.093895,2135.0,1254.2
8,1,14,14,76.468799,11.095117,2135.0,1254.2
8,3,14,14,76.466354,11.096617,2135.0,1254.2
8,1,14,14,76.474726,11.095525,2135.0,1254.2
8,1,14,14,76.476063,11.094558,2135.0,1254.2
8,1,14,14,76.476659,11.094267,2135.0,1254.2
8,1,14,14,76.47686,11.093528,2135.0,1254.2
8,1,14,14,76.490051,11.099196,2135.0,1254.2
8,1,14,14,76.492331,11.097625,2135.0,1254.2
8,3,14,14,76.495251,11.107806,2135.0,1254.2
8,1,14,14,76.459211,11.107347,2135.0,1254.2
8,1,14,14,76.459631,11.107145,2135.0,1254.2
8,1,14,14,76.459508,11.109271,2135.0,1254.2
8,1,14,14,76.458247,11.108243,2135.0,1254.2
8,1,14,14,76.45786,11.108078,2135.0,1254.2
8,1,14,14,76.461227,11.106327,2135.0,1254.2
8,1,14,14,76.438143,11.109971,2135.0,1254.2
8,1,14,14,76.442287,11.109957,2135.0,1254.2
8,1,14,14,76.463691,11.110374,2135.0,1254.2
8,3,14,14,76.494567,11.125473,2135.0,1254.2
8,1,14,14,76.453979,11.12342,2135.0,1254.2
8,1,14,14,76.454952,11.123517,2135.0,1254.2
8,1,14,14,76.454093,11.123989,2135.0,1254.2
8,3,14,14,76.453228,11.12273,2135.0,1254.2
8,3,14,14,76.431311,11.126335,2135.0,1254.2
8,3,14,14,76.478723,11.126962,2135.0,1254.2
8,1,14,14,76.476239,11.129141,2135.0,1254.2
8,1,14,14,76.464412,11.129873,2135.0,1254.2
8,1,14,14,76.444333,11.130405,2135.0,1254.2
8,3,14,14,76.443626,11.127441,2135.0,1254.2
8,3,14,14,76.44339,11.128258,2135.0,1254.2
8,3,14,14,76.455421,11.133154,2135.0,1254.2
8,1,14,14,76.459859,11.131806,2135.0,1254.2
8,1,14,14,76.461645,11.13274,2135.0,1254.2
8,3,14,14,76.448884,11.133558,2135.0,1254.2
8,3,14,14,76.449527,11.133918,2135.0,1254.2
8,3,14,14,76.424273,11.134656,2135.0,1254.2
8,1,14,14,76.451802,11.135448,2135.0,1254.2
8,3,14,14,76.453158,11.136504,2135.0,1254.2
8,3,14,14,76.435386,11.137674,2135.0,1254.2
8,1,14,14,76.43601,11.139797,2135.0,1254.2
8,1,14,14,76.436719,11.139735,2135.0,1254.2
8,1,14,14,76.438351,11.139231,2135.0,1254.2
8,1,14,14,76.439196,11.139433,2135.0,1254.2
8,1,14,14,76.460486,11.141839,2135.0,1254.2
8,1,14,14,76.457889,11.141814,2135.0,1254.2
8,1,14,14,76.441125,11.143181,2135.0,1254.2
8,1,14,14,76.456047,11.148051,2135.0,1254.2
8,3,14,14,76.457784,11.149591,2135.0,1254.2
8,1,14,14,76.453176,11.150088,2135.0,1254.2
8,3,14,14,76.425759,11.153499,2135.0,1254.2
8,1,14,14,76.432301,11.154584,2135.0,1254.2
8,1,14,14,76.461484,11.154984,2135.0,1254.2
8,1,14,14,76.474172,11.156495,2135.0,1254.2
8,3,14,14,76.42313,11.161838,2135.0,1254.2
8,3,14,14,76.430711,11.162859,2135.0,1254.2
8,1,14,14,76.429861,11.169886,2135.0,1254.2
8,1,14,14,76.631274,10.4966,2135.0,1254.2
8,1,14,14,76.759321,10.506427,2135.0,1254.2
8,1,14,14,76.751954,10.538944,2135.0,1254.2
8,1,14,14,76.751473,10.542229,2135.0,1254.2
8,1,14,14,76.664277,10.54513,2135.0,1254.2
8,1,14,14,76.734701,10.845682,2135.0,1254.2
8,1,14,14,76.819293,10.352907,2135.0,1254.2
8,1,14,14,76.767202,10.421134,2135.0,1254.2
8,1,14,14,76.766813,10.421418,2135.0,1254.2
8,1,14,14,76.728326,10.52566,2135.0,1254.2
8,1,14,14,76.725216,10.528899,2135.0,1254.2
8,1,14,14,76.728899,10.527409,2135.0,1254.2
8,1,14,14,76.801626,10.545478,2135.0,1254.2
8,1,14,14,76.801199,10.547553,2135.0,1254.2
8,1,14,14,76.799618,10.549653,2135.0,1254.2
8,1,14,14,76.682355,10.558154,2135.0,1254.2
8,1,14,14,76.684085,10.558407,2135.0,1254.2
8,1,14,14,76.683633,10.559432,2135.0,1254.2
8,3,15,15,76.544079,10.536084,2135.0,1254.2
8,3,15,15,76.767291,10.532109,2135.0,1254.2
8,3,15,15,76.486032,10.517476,2135.0,1254.2
8,1,15,15,76.765033,10.514503,2135.0,1254.2
8,1,15,15,76.701237,10.487197,2135.0,1254.2
8,1,15,15,76.515342,10.493686,2135.0,1254.2
8,1,15,15,76.76119,10.50869,2135.0,1254.2
8,3,15,15,76.760774,10.509428,2135.0,1254.2
8,1,15,15,76.760246,10.50925,2135.0,1254.2
8,1,15,15,76.503888,10.512095,2135.0,1254.2
8,1,15,15,76.74872,10.517251,2135.0,1254.2
8,1,15,15,76.759076,10.515442,2135.0,1254.2
8,3,15,15,76.613872,10.53813,2135.0,1254.2
8,1,15,15,76.585582,10.975525,2135.0,1254.2
8,1,15,15,76.48072,11.037877,2135.0,1254.2
8,1,15,15,76.481542,11.039954,2135.0,1254.2
8,1,15,15,76.568781,10.731372,2135.0,1254.2
8,1,15,15,76.734842,10.825098,2135.0,1254.2
8,1,15,15,76.319883,10.848643,2135.0,1254.2
8,1,15,15,76.31827,10.851405,2135.0,1254.2
8,1,15,15,76.389959,11.064121,2135.0,1254.2
8,1,15,15,76.389818,11.061575,2135.0,1254.2
8,1,15,15,76.384281,11.057151,2135.0,1254.2
8,1,15,15,76.527807,11.032677,2135.0,1254.2
8,1,15,15,76.431199,11.040144,2135.0,1254.2
8,1,15,15,76.551617,11.032583,2135.0,1254.2
8,1,15,15,76.505947,10.94636,2135.0,1254.2
8,1,15,15,76.513524,10.480851,2135.0,1254.2
8,1,15,15,76.521057,10.473755,2135.0,1254.2
8,1,15,15,76.52177,10.474163,2135.0,1254.2
8,1,15,15,76.517767,10.633929,2135.0,1254.2
8,1,15,15,76.510799,10.483192,2135.0,1254.2
8,1,15,15,76.512573,10.478974,2135.0,1254.2
8,1,15,15,76.37715,11.063095,2135.0,1254.2
8,1,15,15,76.501153,10.488847,2135.0,1254.2
8,1,15,15,76.554523,10.619327,2135.0,1254.2
8,1,15,15,76.541139,10.622882,2135.0,1254.2
8,1,15,15,76.525052,10.622357,2135.0,1254.2
8,1,15,15,76.811528,10.355205,2135.0,1254.2
8,1,15,15,76.819293,10.355887,2135.0,1254.2
8,1,15,15,76.703878,10.526477,2135.0,1254.2
8,1,15,15,76.731795,10.543692,2135.0,1254.2
8,1,16,16,76.632977,10.562035,2135.0,1254.2
8,1,16,16,76.684286,10.441241,2135.0,1254.2
8,1,16,16,76.637562,10.466519,2135.0,1254.2
8,1,16,16,76.618862,10.467575,2135.0,1254.2
8,1,16,16,76.695766,10.49569,2135.0,1254.2
8,1,16,16,76.709715,10.505182,2135.0,1254.2
8,3,16,16,76.729197,10.50781,2135.0,1254.2
8,1,16,16,76.627316,10.509801,2135.0,1254.2
8,1,16,16,76.633047,10.513227,2135.0,1254.2
8,1,16,16,76.62879,10.511958,2135.0,1254.2
8,1,16,16,76.629165,10.518785,2135.0,1254.2
8,1,16,16,76.62957,10.522635,2135.0,1254.2
8,3,16,16,76.693779,10.544837,2135.0,1254.2
8,1,16,16,76.794301,10.552164,2135.0,1254.2
8,3,16,16,76.470542,11.036563,2135.0,1254.2
8,3,16,16,76.439669,11.084719,2135.0,1254.2
8,3,16,16,76.467792,11.095123,2135.0,1254.2
8,1,16,16,76.461935,11.159287,2135.0,1254.2
8,1,16,16,76.743414,10.509587,2135.0,1254.2
8,1,16,16,76.404172,11.039999,2135.0,1254.2
8,1,16,16,76.401669,11.046415,2135.0,1254.2
8,1,16,16,76.367865,11.084665,2135.0,1254.2
8,1,16,16,76.725498,10.527635,2135.0,1254.2
8,1,16,16,76.720458,10.526381,2135.0,1254.2
8,1,16,16,76.750174,10.54682,2135.0,1254.2
8,1,18,18,76.743962,10.530107,2135.0,1254.2
8,1,15,20,76.599579,10.539812,2135.0,1254.2
8,3,15,20,76.541241,10.538431,2135.0,1254.2
8,1,21,21,76.670986,10.536023,2135.0,1254.2
8,3,21,21,76.667015,10.53054,2135.0,1254.2
8,1,21,21,76.668915,10.53157,2135.0,1254.2
8,1,21,21,76.666209,10.529352,2135.0,1254.2
8,1,21,21,76.663652,10.529707,2135.0,1254.2
8,3,21,21,76.718678,11.221642,2135.0,1254.2
8,1,14,24,76.647831,10.451754,2135.0,1254.2
8,3,24,24,76.691574,10.439109,2135.0,1254.2
8,1,24,24,76.683767,10.440887,2135.0,1254.2
8,1,24,24,76.682312,10.441164,2135.0,1254.2
8,1,24,24,76.682732,10.441994,2135.0,1254.2
8,1,24,24,76.570025,10.459419,2135.0,1254.2
8,3,15,24,76.763595,10.509491,2135.0,1254.2
8,1,24,24,76.7243,10.546412,2135.0,1254.2
8,1,24,24,76.723862,10.546396,2135.0,1254.2
8,1,24,24,76.722937,10.546401,2135.0,1254.2
8,1,24,24,76.560381,10.552885,2135.0,1254.2
8,1,16,24,76.561702,10.551785,2135.0,1254.2
8,1,24,24,76.572176,10.554491,2135.0,1254.2
8,1,24,24,76.587452,10.98175,2135.0,1254.2
8,3,24,24,76.355885,10.834002,2135.0,1254.2
8,1,13,24,76.5037087151,10.5063567529,2135.0,1254.2
8,1,24,24,76.501726,10.486517,2135.0,1254.2
8,1,24,24,76.528616,10.473961,2135.0,1254.2
8,3,25,25,76.704421,10.519334,2135.0,1254.2
8,3,25,25,76.704722,10.518828,2135.0,1254.2
8,3,25,25,76.706638,10.512772,2135.0,1254.2
8,1,25,25,76.704947,10.513216,2135.0,1254.2
8,1,25,25,76.705759,10.512673,2135.0,1254.2
8,1,25,25,76.709139,10.513833,2135.0,1254.2
8,3,25,25,76.706826,10.516073,2135.0,1254.2
8,1,25,25,76.707104,10.518439,2135.0,1254.2
8,1,25,25,76.706664,10.51734,2135.0,1254.2
8,3,25,25,76.702149,10.530069,2135.0,1254.2
8,1,25,25,76.705997,10.511792,2135.0,1254.2
8,1,25,25,76.705903,10.51221,2135.0,1254.2
8,1,1,1,76.659314,10.553709,2135.0,1254.2
8,1,1,1,76.665942,10.548409,2135.0,1254.2
8,1,1,1,76.662442,10.558195,2135.0,1254.2
8,1,1,1,76.657405,10.562162,2135.0,1254.2
8,1,1,1,76.657632,10.56128,2135.0,1254.2
8,1,1,1,76.64294,10.563656,2135.0,1254.2
8,1,1,1,76.44227,11.137351,2135.0,1254.2
8,1,1,1,76.486247,11.10885,2135.0,1254.2
8,3,1,1,76.483954,11.100384,2135.0,1254.2
8,3,1,1,76.484942,11.100551,2135.0,1254.2
8,1,1,1,76.485216,11.100415,2135.0,1254.2
8,1,1,1,76.48595,11.100385,2135.0,1254.2
8,3,1,1,76.493686,11.099118,2135.0,1254.2
8,1,1,1,76.465319,11.102638,2135.0,1254.2
8,1,1,3,76.627477,10.582825,2135.0,1254.2
8,1,1,3,76.626645,10.582082,2135.0,1254.2
8,2,3,3,76.643837,10.569697,2135.0,1254.2
8,1,14,1,76.645902,10.564557,2135.0,1254.2
8,1,14,1,76.645627,10.563559,2135.0,1254.2
8,1,14,1,76.638306,10.570771,2135.0,1254.2
8,1,14,1,76.633881,10.561977,2135.0,1254.2
8,2,14,1,76.649939,10.568058,2135.0,1254.2
8,1,14,14,76.823578,10.418095,2135.0,1254.2
8,1,14,14,76.434917,11.190375,2135.0,1254.2
8,1,14,14,76.431955,11.186418,2135.0,1254.2
8,1,14,14,76.428991,11.187551,2135.0,1254.2
8,1,14,14,76.429075,11.186343,2135.0,1254.2
8,1,14,14,76.427713,11.18658,2135.0,1254.2
8,1,14,14,76.449036,11.177369,2135.0,1254.2
8,1,14,14,76.453273,11.176374,2135.0,1254.2
8,1,14,14,76.451392,11.164915,2135.0,1254.2
8,1,14,14,76.444913,11.167385,2135.0,1254.2
8,1,14,14,76.433705,11.161473,2135.0,1254.2
8,1,14,14,76.434186,11.160028,2135.0,1254.2
8,1,14,14,76.433193,11.161127,2135.0,1254.2
8,1,14,14,76.43038,11.160411,2135.0,1254.2
8,1,14,14,76.432799,11.155173,2135.0,1254.2
8,1,14,14,76.439004,11.161272,2135.0,1254.2
8,1,14,14,76.436456,11.153942,2135.0,1254.2
8,1,14,14,76.436626,11.153518,2135.0,1254.2
8,1,14,14,76.439771,11.151625,2135.0,1254.2
8,1,14,14,76.445025,11.151082,2135.0,1254.2
8,1,14,14,76.452232,11.145022,2135.0,1254.2
8,1,14,14,76.453228,11.151696,2135.0,1254.2
8,1,14,14,76.461606,11.160798,2135.0,1254.2
8,1,14,14,76.487367,11.142629,2135.0,1254.2
8,1,14,14,76.482915,11.13052,2135.0,1254.2
8,1,14,14,76.479755,11.119595,2135.0,1254.2
8,1,14,14,76.480259,11.120264,2135.0,1254.2
8,1,14,14,76.46164,11.121623,2135.0,1254.2
8,1,14,14,76.465499,11.121947,2135.0,1254.2
8,1,14,14,76.462712,11.129661,2135.0,1254.2
8,1,14,14,76.459208,11.138111,2135.0,1254.2
8,1,14,14,76.488839,11.120771,2135.0,1254.2
8,1,14,14,76.489644,11.120166,2135.0,1254.2
8,1,14,14,76.489701,11.118725,2135.0,1254.2
8,1,14,14,76.487046,11.116536,2135.0,1254.2
8,1,14,14,76.495364,11.116712,2135.0,1254.2
8,1,14,14,76.494915,11.11692,2135.0,1254.2
8,1,14,14,76.495049,11.114666,2135.0,1254.2
8,1,14,14,76.498888,11.113494,2135.0,1254.2
8,1,14,14,76.496732,11.111403,2135.0,1254.2
8,1,14,14,76.492098,11.111632,2135.0,1254.2
8,1,14,14,76.490308,11.111158,2135.0,1254.2
8,1,14,14,76.489238,11.108749,2135.0,1254.2
8,1,14,14,76.486055,11.10155,2135.0,1254.2
8,1,14,14,76.487441,11.099365,2135.0,1254.2
8,1,14,14,76.49978,11.106001,2135.0,1254.2
8,1,14,14,76.500872,11.10512,2135.0,1254.2
8,1,14,14,76.470001,11.089718,2135.0,1254.2
8,1,14,14,76.470112,11.089677,2135.0,1254.2
8,1,14,14,76.470818,11.088555,2135.0,1254.2
8,1,14,14,76.467861,11.091662,2135.0,1254.2
8,1,14,14,76.466841,11.092957,2135.0,1254.2
8,1,14,14,76.466158,11.092015,2135.0,1254.2
8,1,14,14,76.465323,11.100028,2135.0,1254.2
8,1,14,14,76.454751,11.105861,2135.0,1254.2
8,1,14,14,76.458965,11.107822,2135.0,1254.2
8,1,14,14,76.451908,11.105771,2135.0,1254.2
8,1,14,14,76.453209,11.105051,2135.0,1254.2
8,1,14,14,76.453142,11.103544,2135.0,1254.2
8,1,14,14,76.452697,11.104814,2135.0,1254.2
8,1,14,14,76.44853,11.110058,2135.0,1254.2
8,1,14,14,76.443482,11.10979,2135.0,1254.2
8,1,14,14,76.435856,11.110895,2135.0,1254.2
8,1,14,14,76.432012,11.115612,2135.0,1254.2
8,1,14,14,76.428825,11.117688,2135.0,1254.2
8,1,14,14,76.42305,11.117258,2135.0,1254.2
8,1,14,14,76.419106,11.112361,2135.0,1254.2
8,1,14,14,76.428688,11.121897,2135.0,1254.2
8,1,14,14,76.429801,11.128269,2135.0,1254.2
8,1,14,14,76.424501,11.132947,2135.0,1254.2
8,1,14,14,76.436396,11.139669,2135.0,1254.2
8,1,14,14,76.434738,11.138785,2135.0,1254.2
8,1,14,14,76.435272,11.139209,2135.0,1254.2
8,1,14,14,76.435501,11.141212,2135.0,1254.2
